Quarter,Country,Ship,Gear,SweepLngt,HaulNo,Year,TotalNo,Sci_name,Month,Day,DayNight,ShootLat,ShootLong,Depth,HaulVal,DataType,GRIDID
1,GFR,WAH3  ,GOV   ,100,38,2010,8,Trachurus trachurus,2,3,D ,60.1818,3.0885,128,V   ,C ,729
1,GFR,WAH3  ,GOV   ,100,23,2010,2,Trachurus trachurus,1,29,D ,58.1825,1.253,136,V   ,C ,589
1,SWE,ARG   ,GOV   ,60,22,2010,4,Trachurus trachurus,2,2,D ,57.0204,12.2065,29,V   ,C ,543
1,SWE,ARG   ,GOV   ,110,24,2010,10,Trachurus trachurus,2,3,D ,58.5645,10.8884,74,V   ,C ,642
1,SWE,ARG   ,GOV   ,110,25,2010,12,Trachurus trachurus,2,3,D ,58.5141,10.8421,91,V   ,C ,642
1,SWE,ARG   ,GOV   ,60,26,2010,8,Trachurus trachurus,2,3,D ,58.4937,11.1253,55,V   ,C ,609
1,SWE,ARG   ,GOV   ,60,29,2010,10,Trachurus trachurus,2,4,D ,58.2546,11.1677,60,V   ,C ,609
1,FRA,THA2  ,GOV   ,50,84,2010,44,Trachurus trachurus,2,11,D ,56.2948,-0.4723,72,V   ,C ,450
1,SWE,ARG   ,GOV   ,60,33,2010,2,Trachurus trachurus,2,5,D ,57.6728,11.3617,66,V   ,C ,575
1,SCO,SCO3  ,GOV   ,60,34,2010,6,Trachurus trachurus,2,9,D ,59.4243,-3.9278,146,V   ,C ,647
1,GFR,WAH3  ,GOV   ,100,13,2010,2,Trachurus trachurus,1,26,D ,56.2518,1.538,85,V   ,C ,454
1,SWE,ARG   ,GOV   ,60,11,2010,96,Trachurus trachurus,1,28,D ,56.7849,11.8823,44,V   ,C ,508
1,SWE,ARG   ,GOV   ,60,43,2010,2,Trachurus trachurus,2,11,D ,57.8975,9.8984,60,V   ,C ,572
1,SWE,ARG   ,GOV   ,110,41,2010,4,Trachurus trachurus,2,11,D ,57.7458,10.1579,79,V   ,C ,573
1,SWE,ARG   ,GOV   ,60,42,2010,4,Trachurus trachurus,2,11,D ,57.7582,9.7947,37,V   ,C ,572
1,GFR,WAH3  ,GOV   ,100,27,2010,2,Trachurus trachurus,1,31,D ,58.2503,3.4428,105,V   ,C ,593
1,GFR,WAH3  ,GOV   ,100,41,2010,68,Trachurus trachurus,2,6,D ,60.6393,3.0433,168,V   ,C ,763
1,SCO,SCO3  ,GOV   ,60,22,2010,14,Trachurus trachurus,2,4,D ,58.1078,-1.1415,110,V   ,C ,584
1,SWE,ARG   ,GOV   ,60,1,2010,2,Trachurus trachurus,1,25,D ,57.5633,11.6199,46,V   ,C ,576
1,SWE,ARG   ,GOV   ,60,2,2010,3317,Trachurus trachurus,1,25,D ,57.3997,11.3211,39,V   ,C ,541
1,SWE,ARG   ,GOV   ,60,5,2010,17,Trachurus trachurus,1,26,D ,56.3515,11.9094,30,V   ,C ,474
1,GFR,WAH3  ,GOV   ,100,17,2010,18,Trachurus trachurus,1,27,D ,56.695,0.834,90,V   ,C ,486
1,SWE,ARG   ,GOV   ,60,12,2010,4,Trachurus trachurus,1,28,D ,56.9221,11.6966,58,V   ,C ,508
1,GFR,WAH3  ,GOV   ,100,16,2010,36,Trachurus trachurus,1,27,D ,56.111,0.4813,86,V   ,C ,451
1,FRA,THA2  ,GOV   ,50,10,2010,20,Trachurus trachurus,1,19,D ,50.3876,0.8107,42,V   ,C ,44
1,SCO,SCO3  ,GOV   ,60,36,2010,18,Trachurus trachurus,2,10,D ,59.8038,-2.5602,87,V   ,C ,683
1,GFR,WAH3  ,GOV   ,100,42,2010,8,Trachurus trachurus,2,6,D ,60.7063,2.6308,122,V   ,C ,762
1,SWE,ARG   ,GOV   ,60,13,2010,14,Trachurus trachurus,1,28,D ,57.0967,11.8318,54,V   ,C ,542
1,FRA,THA2  ,GOV   ,50,9,2010,2,Trachurus trachurus,1,19,D ,50.3064,1.1833,30,V   ,C ,45
1,GFR,WAH3  ,GOV   ,50,1,2010,2,Trachurus trachurus,1,23,D ,54.8182,6.5837,42,V   ,C ,362
1,SWE,ARG   ,GOV   ,60,6,2010,32,Trachurus trachurus,1,26,D ,56.3675,12.2587,32,V   ,C ,475
1,FRA,THA2  ,GOV   ,50,85,2010,34,Trachurus trachurus,2,11,D ,55.8747,-0.6895,82,V   ,C ,415
1,SWE,ARG   ,GOV   ,60,7,2010,36,Trachurus trachurus,1,27,D ,55.773,12.8764,17,V   ,C ,442
1,GFR,WAH3  ,GOV   ,100,60,2010,4,Trachurus trachurus,2,12,D ,59.0387,0.0778,141,V   ,C ,655
1,GFR,WAH3  ,GOV   ,100,52,2010,2,Trachurus trachurus,2,10,D ,59.7322,0.2735,124,V   ,C ,689
1,SWE,ARG   ,GOV   ,60,8,2010,4,Trachurus trachurus,1,27,D ,55.9394,12.6987,28,V   ,C ,442
1,SWE,ARG   ,GOV   ,60,10,2010,34,Trachurus trachurus,1,28,D ,56.588,11.8248,33,V   ,C ,508
1,GFR,WAH3  ,GOV   ,100,14,2010,4,Trachurus trachurus,1,26,D ,55.8888,1.1858,78,V   ,C ,419
1,FRA,THA2  ,GOV   ,50,59,2011,2,Trachurus trachurus,2,3,D ,55.6963,0.8523,79,V   ,C ,418
1,SCO,SCO3  ,GOV   ,60,7,2011,2,Trachurus trachurus,1,28,D ,56.7708,-0.2965,80,V   ,C ,484
1,FRA,THA2  ,GOV   ,50,12,2011,4,Trachurus trachurus,1,18,D ,50.298,0.4012,49,V   ,C ,43
1,FRA,THA2  ,GOV   ,50,60,2011,3,Trachurus trachurus,2,3,D ,55.8296,1.2244,80,V   ,C ,419
1,GFR,WAH3  ,GOV   ,100,60,2011,2,Trachurus trachurus,2,11,D ,57.3552,1.082,97,V   ,C ,521
1,GFR,WAH3  ,GOV   ,100,43,2011,4,Trachurus trachurus,2,5,D ,59.0985,-2.1552,84,V   ,C ,650
1,GFR,WAH3  ,GOV   ,100,52,2011,12,Trachurus trachurus,2,9,D ,61.1812,-1.137,158,V   ,C ,788
1,SCO,SCO3  ,GOV   ,60,50,2011,332,Trachurus trachurus,2,13,D ,60.9353,-1.8582,130,V   ,C ,753
1,GFR,WAH3  ,GOV   ,100,21,2011,2,Trachurus trachurus,1,27,D ,59.7098,3.196,156,V   ,C ,695
1,GFR,WAH3  ,GOV   ,100,22,2011,2,Trachurus trachurus,1,27,D ,59.7802,2.5805,121,V   ,C ,694
1,GFR,WAH3  ,GOV   ,100,62,2011,2,Trachurus trachurus,2,13,D ,56.7753,1.328,97,V   ,C ,487
1,GFR,WAH3  ,GOV   ,100,34,2011,2,Trachurus trachurus,1,31,D ,57.9372,-0.7557,103,V   ,C ,551
1,SCO,SCO3  ,GOV   ,60,28,2011,2,Trachurus trachurus,2,6,D ,58.3992,1.0742,135,V   ,C ,589
1,GFR,WAH3  ,GOV   ,100,35,2011,2,Trachurus trachurus,1,31,D ,57.8458,-1.1808,110,V   ,C ,550
1,SWE,MIM   ,GOV   ,60,31,2011,41,Trachurus trachurus,2,2,D ,56.254,10.9735,22,V   ,C ,472
1,SCO,SCO3  ,GOV   ,60,31,2011,2,Trachurus trachurus,2,7,D ,58.404,-0.847,110,V   ,C ,585
1,SWE,MIM   ,GOV   ,60,29,2011,4,Trachurus trachurus,2,1,D ,56.6253,11.8315,35,V   ,C ,508
1,SCO,SCO3  ,GOV   ,60,51,2011,4,Trachurus trachurus,2,13,D ,60.9652,-1.2688,120,V   ,C ,754
1,SWE,MIM   ,GOV   ,60,32,2011,38,Trachurus trachurus,2,2,D ,56.3527,11.9033,32,V   ,C ,474
1,SWE,MIM   ,GOV   ,60,33,2011,2,Trachurus trachurus,2,3,D ,56.3638,12.266,33,V   ,C ,475
1,FRA,THA2  ,GOV   ,50,67,2011,2,Trachurus trachurus,2,5,D ,54.8184,1.2556,38,V   ,C ,351
1,SCO,SCO3  ,GOV   ,60,18,2011,2,Trachurus trachurus,2,1,D ,57.604,0.804,110,V   ,C ,554
1,FRA,THA2  ,GOV   ,50,8,2018,4,Trachurus trachurus,1,23,D ,50.3864,0.797,42,V   ,C ,44
1,FRA,THA2  ,GOV   ,50,11,2018,28,Trachurus trachurus,1,24,D ,50.5464,0.3785,51,V   ,C ,77
1,FRA,THA2  ,GOV   ,50,12,2018,15,Trachurus trachurus,1,25,D ,50.5627,0.6855,43,V   ,C ,78
1,FRA,THA2  ,GOV   ,50,13,2018,2,Trachurus trachurus,1,25,D ,50.582,1.4365,28,V   ,C ,79
1,FRA,THA2  ,GOV   ,50,14,2018,2,Trachurus trachurus,1,25,D ,50.8059,1.5193,30,V   ,C ,80
1,FRA,THA2  ,GOV   ,50,58,2018,4,Trachurus trachurus,2,10,D ,51.3123,2.0574,40,V   ,C ,115
1,FRA,THA2  ,GOV   ,50,17,2018,4,Trachurus trachurus,1,26,D ,51.3721,2.2485,36,V   ,C ,115
1,FRA,THA2  ,GOV   ,50,54,2018,2,Trachurus trachurus,2,9,D ,51.6446,2.56,42,V   ,C ,150
1,FRA,THA2  ,GOV   ,50,55,2018,2,Trachurus trachurus,2,9,D ,51.6886,2.1433,48,V   ,C ,149
1,FRA,THA2  ,GOV   ,50,20,2018,2,Trachurus trachurus,1,27,D ,52.6144,3.2771,40,V   ,C ,219
1,FRA,THA2  ,GOV   ,50,21,2018,2,Trachurus trachurus,1,28,D ,53.3692,3.7182,30,V   ,C ,254
1,FRA,THA2  ,GOV   ,50,45,2018,3,Trachurus trachurus,2,6,D ,53.6669,1.5433,87,V   ,C ,284
1,FRA,THA2  ,GOV   ,50,27,2018,2,Trachurus trachurus,1,30,D ,53.9471,0.8089,48,V   ,C ,282
1,NOR,58G2  ,GOV   ,110,5,2018,2,Trachurus trachurus,2,5,D ,61.12,2.3717,186,V   ,C ,795
1,NOR,58G2  ,GOV   ,110,9,2018,11.25,Trachurus trachurus,2,7,D ,61.5485,-0.3037,197,V   ,C ,824
1,NOR,58G2  ,GOV   ,110,10,2018,6,Trachurus trachurus,2,7,D ,61.6085,0.5945,203,V   ,C ,826
1,NOR,58G2  ,GOV   ,110,12,2018,2,Trachurus trachurus,2,8,D ,60.6175,1.4945,135,V   ,C ,759
1,NOR,58G2  ,GOV   ,110,16,2018,2,Trachurus trachurus,2,11,D ,60.8648,2.2517,128,V   ,C ,761
1,NOR,58G2  ,GOV   ,110,18,2018,2,Trachurus trachurus,2,11,D ,60.6238,3.099,190,V   ,C ,763
1,NOR,58G2  ,GOV   ,110,27,2018,2,Trachurus trachurus,2,13,D ,60.2748,1.4138,130,V   ,C ,725
1,NOR,58G2  ,GOV   ,110,33,2018,8,Trachurus trachurus,2,17,D ,60.3112,3.1877,165,V   ,C ,729
1,NOR,58G2  ,GOV   ,110,40,2018,2,Trachurus trachurus,2,20,D ,58.2372,2.629,72,V   ,C ,592
1,NOR,58G2  ,GOV   ,110,69,2018,13.44,Trachurus trachurus,2,26,D ,59.7213,3.215,161,V   ,C ,695
1,NOR,58G2  ,GOV   ,110,73,2018,2,Trachurus trachurus,2,27,D ,59.2287,1.5673,114,V   ,C ,658
1,SWE,DANS  ,GOV   ,60,5,2018,4,Trachurus trachurus,1,19,D ,56.5515,6.9028,39,V   ,C ,498
1,SWE,DANS  ,GOV   ,60,7,2018,2,Trachurus trachurus,1,20,D ,57.5265,8.6112,66,V   ,C ,570
1,SWE,DANS  ,GOV   ,110,8,2018,14,Trachurus trachurus,1,20,D ,57.6185,8.7825,82,V   ,C ,570
1,SWE,DANS  ,GOV   ,110,11,2018,2,Trachurus trachurus,1,21,D ,58.0325,9.8703,152,V   ,C ,606
1,SWE,DANS  ,GOV   ,110,13,2018,2,Trachurus trachurus,1,21,D ,57.7425,10.1395,82,V   ,C ,573
1,SWE,DANS  ,GOV   ,110,14,2018,4,Trachurus trachurus,1,22,D ,58.6657,10.8215,83,V   ,C ,642
1,SWE,DANS  ,GOV   ,110,15,2018,2,Trachurus trachurus,1,22,D ,58.5972,10.9055,74,V   ,C ,642
1,SWE,DANS  ,GOV   ,110,16,2018,6,Trachurus trachurus,1,22,D ,58.5457,10.8465,90,V   ,C ,642
1,SWE,DANS  ,GOV   ,110,19,2018,12,Trachurus trachurus,1,23,D ,57.8305,10.6362,106,V   ,C ,574
1,SWE,DANS  ,GOV   ,110,20,2018,10,Trachurus trachurus,1,23,D ,58.0703,10.7392,229,V   ,C ,608
1,SWE,DANS  ,GOV   ,110,21,2018,6,Trachurus trachurus,1,23,D ,58.2938,10.9667,108,V   ,C ,608
1,SWE,DANS  ,GOV   ,60,24,2018,2,Trachurus trachurus,1,24,D ,57.4025,11.3225,40,V   ,C ,541
1,SWE,DANS  ,GOV   ,60,25,2018,6,Trachurus trachurus,1,24,D ,57.35,11.5862,63,V   ,C ,542
1,SWE,DANS  ,GOV   ,60,26,2018,20,Trachurus trachurus,1,25,D ,56.221,10.9628,22,V   ,C ,472
1,SWE,DANS  ,GOV   ,60,27,2018,22,Trachurus trachurus,1,25,D ,56.4538,11.0882,19,V   ,C ,473
1,SWE,DANS  ,GOV   ,60,28,2018,24,Trachurus trachurus,1,25,D ,56.3513,11.9005,32,V   ,C ,474
1,SWE,DANS  ,GOV   ,60,29,2018,24,Trachurus trachurus,1,25,D ,56.3705,12.2615,33,V   ,C ,475
1,SWE,DANS  ,GOV   ,60,30,2018,2,Trachurus trachurus,1,26,D ,56.6247,11.83,34,V   ,C ,508
1,SWE,DANS  ,GOV   ,60,31,2018,28,Trachurus trachurus,1,26,D ,56.785,11.8818,44,V   ,C ,508
1,SWE,DANS  ,GOV   ,60,32,2018,10,Trachurus trachurus,1,26,D ,56.923,11.6955,58,V   ,C ,508
1,SWE,DANS  ,GOV   ,60,33,2018,6,Trachurus trachurus,1,26,D ,57.1042,11.8322,54,V   ,C ,542
1,SWE,DANS  ,GOV   ,110,37,2018,6,Trachurus trachurus,1,27,D ,57.187,11.6593,72,V   ,C ,542
1,SWE,DANS  ,GOV   ,60,38,2018,2,Trachurus trachurus,1,27,D ,57.1622,11.4488,69,V   ,C ,541
1,SWE,DANS  ,GOV   ,60,39,2018,2,Trachurus trachurus,1,28,D ,56.9,12.2648,27,V   ,C ,509
1,SWE,DANS  ,GOV   ,60,40,2018,10,Trachurus trachurus,1,28,D ,56.8453,12.2488,39,V   ,C ,509
1,SWE,DANS  ,GOV   ,60,42,2018,32,Trachurus trachurus,1,28,D ,56.3338,12.619,23,V   ,C ,476
1,GFR,WAH3  ,GOV   ,50,6,2018,6,Trachurus trachurus,1,27,D ,55.1843,5.819,46,V   ,C ,394
1,GFR,WAH3  ,GOV   ,50,18,2018,2,Trachurus trachurus,2,6,D ,56.7532,3.8237,56,V   ,C ,492
1,GFR,WAH3  ,GOV   ,50,25,2018,2,Trachurus trachurus,2,8,D ,57.534,0.5088,88,V   ,C ,554
1,GFR,WAH3  ,GOV   ,50,32,2018,4,Trachurus trachurus,2,17,D ,58.3162,-0.3972,130,V   ,C ,586
1,GFR,WAH3  ,GOV   ,50,34,2018,3,Trachurus trachurus,2,17,D ,58.1768,1.249,132,V   ,C ,589
1,FRA,THA2  ,GOV   ,50,7,2019,2,Trachurus trachurus,1,25,D ,52.2516,3.9167,24,V   ,C ,186
1,GFR,DANG  ,GOV   ,50,1,2019,14,Trachurus trachurus,1,4,D ,55.1232,4.0885,47,V   ,C ,391
1,SWE,DANS  ,GOV   ,60,36,2019,6,Trachurus trachurus,2,2,D ,56.4548,11.0875,19,V   ,C ,473
1,SWE,DANS  ,GOV   ,60,37,2019,10,Trachurus trachurus,2,2,D ,56.5927,11.8223,34,V   ,C ,508
1,SWE,DANS  ,GOV   ,60,38,2019,32,Trachurus trachurus,2,2,D ,56.7892,11.873,44,V   ,C ,508
1,GFR,DANG  ,GOV   ,50,33,2019,18,Trachurus trachurus,1,19,D ,55.9498,3.7422,60,V   ,C ,424
1,GFR,DANG  ,GOV   ,50,34,2019,76,Trachurus trachurus,1,19,D ,56.1873,3.9417,69,V   ,C ,458
1,SWE,DANS  ,GOV   ,60,39,2019,8,Trachurus trachurus,2,3,D ,56.8182,12.2158,39,V   ,C ,509
1,SWE,DANS  ,GOV   ,60,40,2019,4,Trachurus trachurus,2,3,D ,56.876,12.2913,27,V   ,C ,509
1,GFR,DANG  ,GOV   ,50,31,2019,4,Trachurus trachurus,1,19,D ,55.7243,4.4818,38,V   ,C ,425
1,GFR,DANG  ,GOV   ,50,32,2019,2,Trachurus trachurus,1,19,D ,55.8932,4.3352,48,V   ,C ,425
1,GFR,DANG  ,GOV   ,50,35,2019,8,Trachurus trachurus,1,20,D ,56.7027,4.6607,60,V   ,C ,494
1,GFR,DANG  ,GOV   ,50,7,2019,324,Trachurus trachurus,1,6,D ,54.8565,-0.2145,74,V   ,C ,348
1,SWE,DANS  ,GOV   ,60,41,2019,44,Trachurus trachurus,2,3,D ,56.927,11.6895,56,V   ,C ,508
1,GFR,DANG  ,GOV   ,50,36,2019,8,Trachurus trachurus,1,20,D ,56.9142,4.6622,65,V   ,C ,494
1,GFR,DANG  ,GOV   ,50,37,2019,2,Trachurus trachurus,1,20,D ,56.8717,5.0242,65,V   ,C ,495
1,GFR,DANG  ,GOV   ,50,38,2019,6,Trachurus trachurus,1,20,D ,56.6587,5.222,61,V   ,C ,495
1,GFR,DANG  ,GOV   ,50,39,2019,2,Trachurus trachurus,1,21,D ,56.2887,5.2898,54,V   ,C ,461
1,GFR,DANG  ,GOV   ,50,40,2019,6,Trachurus trachurus,1,21,D ,56.3285,4.828,61,V   ,C ,460
1,GFR,DANG  ,GOV   ,50,41,2019,14,Trachurus trachurus,1,21,D ,56.2122,4.6035,60,V   ,C ,460
1,GFR,DANG  ,GOV   ,50,42,2019,9,Trachurus trachurus,1,21,D ,56.068,5.3038,44,V   ,C ,461
1,GFR,DANG  ,GOV   ,50,2,2019,4,Trachurus trachurus,1,4,D ,55.1107,3.7682,44,V   ,C ,390
1,GFR,DANG  ,GOV   ,50,6,2019,28,Trachurus trachurus,1,6,D ,54.7163,0.7377,76,V   ,C ,350
1,SWE,DANS  ,GOV   ,60,44,2019,4,Trachurus trachurus,2,4,D ,57.0208,12.206,30,V   ,C ,543
1,GFR,DANG  ,GOV   ,50,8,2019,45,Trachurus trachurus,1,6,D ,55.3352,-0.169,74,V   ,C ,382
1,GFR,DANG  ,GOV   ,50,9,2019,8,Trachurus trachurus,1,7,D ,55.2118,0.7192,74,V   ,C ,384
1,GFR,DANG  ,GOV   ,50,3,2019,14,Trachurus trachurus,1,4,D ,54.9097,3.7115,45,V   ,C ,356
1,GFR,DANG  ,GOV   ,50,10,2019,2,Trachurus trachurus,1,7,D ,55.211,1.392,40,V   ,C ,385
1,GFR,DANG  ,GOV   ,50,11,2019,2,Trachurus trachurus,1,10,D ,55.0457,5.3748,42,V   ,C ,393
1,GFR,DANG  ,GOV   ,50,12,2019,4,Trachurus trachurus,1,10,D ,55.1045,5.6318,44,V   ,C ,394
1,GFR,DANG  ,GOV   ,50,13,2019,10,Trachurus trachurus,1,10,D ,55.1273,6.144,47,V   ,C ,395
1,GFR,DANG  ,GOV   ,50,14,2019,2,Trachurus trachurus,1,10,D ,55.255,6.6073,38,V   ,C ,396
1,GFR,DANG  ,GOV   ,50,15,2019,24,Trachurus trachurus,1,11,D ,54.8425,6.3323,42,V   ,C ,361
1,GFR,DANG  ,GOV   ,50,16,2019,20,Trachurus trachurus,1,11,D ,54.8205,6.5943,42,V   ,C ,362
1,GFR,DANG  ,GOV   ,50,17,2019,4,Trachurus trachurus,1,11,D ,54.8775,7.0928,27,V   ,C ,363
1,SWE,DANS  ,GOV   ,110,46,2019,26,Trachurus trachurus,2,4,D ,57.185,11.6593,74,V   ,C ,542
1,GFR,DANG  ,GOV   ,50,26,2019,2,Trachurus trachurus,1,17,D ,56.9615,6.4562,54,V   ,C ,497
1,GFR,DANG  ,GOV   ,50,28,2019,2,Trachurus trachurus,1,18,D ,55.7872,6.1157,47,V   ,C ,429
1,GFR,DANG  ,GOV   ,50,29,2019,10,Trachurus trachurus,1,18,D ,55.7072,5.6457,52,V   ,C ,428
1,GFR,DANG  ,GOV   ,50,30,2019,6,Trachurus trachurus,1,18,D ,55.9017,5.4875,53,V   ,C ,427
1,SWE,DANS  ,GOV   ,110,6,2019,4,Trachurus trachurus,1,25,D ,57.6208,8.7868,83,V   ,C ,570
1,SWE,DANS  ,GOV   ,110,9,2019,2,Trachurus trachurus,1,26,D ,58.0738,9.821,256,V   ,C ,606
1,SWE,DANS  ,GOV   ,110,10,2019,10,Trachurus trachurus,1,26,D ,58.031,9.8673,154,V   ,C ,606
1,SWE,DANS  ,GOV   ,110,11,2019,4,Trachurus trachurus,1,26,D ,57.9585,9.8142,103,V   ,C ,572
1,SWE,DANS  ,GOV   ,60,12,2019,2,Trachurus trachurus,1,26,D ,57.9008,9.9035,62,V   ,C ,572
1,SWE,DANS  ,GOV   ,110,17,2019,14,Trachurus trachurus,1,28,D ,58.371,10.8445,130,V   ,C ,608
1,FRA,THA2  ,GOV   ,50,12,2019,6,Trachurus trachurus,1,26,D ,54.252,5.7543,40,V   ,C ,326
1,FRA,THA2  ,GOV   ,50,15,2019,23,Trachurus trachurus,1,27,D ,54.3869,7.1584,41,V   ,C ,329
1,SWE,DANS  ,GOV   ,110,19,2019,8,Trachurus trachurus,1,28,D ,58.0887,10.732,229,V   ,C ,608
1,FRA,THA2  ,GOV   ,50,17,2019,192,Trachurus trachurus,1,28,D ,54.6436,5.5953,44,V   ,C ,360
1,SWE,DANS  ,GOV   ,60,21,2019,2,Trachurus trachurus,1,29,D ,57.7565,9.7913,38,V   ,C ,572
1,FRA,THA2  ,GOV   ,50,26,2019,2,Trachurus trachurus,2,2,D ,53.7176,2.4846,33,V   ,C ,285
1,FRA,THA2  ,GOV   ,50,29,2019,2,Trachurus trachurus,2,3,D ,53.4648,0.6709,89,V   ,C ,248
1,FRA,THA2  ,GOV   ,50,30,2019,23,Trachurus trachurus,2,3,D ,53.8328,0.8822,40,V   ,C ,282
1,FRA,THA2  ,GOV   ,50,31,2019,6,Trachurus trachurus,2,3,D ,53.673,1.5383,88,V   ,C ,284
1,FRA,THA2  ,GOV   ,50,32,2019,4,Trachurus trachurus,2,4,D ,53.925,0.2651,51,V   ,C ,281
1,FRA,THA2  ,GOV   ,50,33,2019,44,Trachurus trachurus,2,4,D ,54.4569,0.318,65,V   ,C ,315
1,FRA,THA2  ,GOV   ,50,4,2019,122,Trachurus trachurus,1,23,D ,50.3767,0.7496,38,V   ,C ,44
1,FRA,THA2  ,GOV   ,50,40,2019,4,Trachurus trachurus,2,6,D ,52.6786,3.4191,30,V   ,C ,219
1,FRA,THA2  ,GOV   ,50,41,2019,4,Trachurus trachurus,2,7,D ,52.2464,2.3565,45,V   ,C ,183
1,FRA,THA2  ,GOV   ,50,42,2019,16,Trachurus trachurus,2,7,D ,52.3247,2.6957,43,V   ,C ,184
1,FRA,THA2  ,GOV   ,50,43,2019,2,Trachurus trachurus,2,7,D ,52.6088,2.4994,48,V   ,C ,217
1,FRA,THA2  ,GOV   ,50,44,2019,48,Trachurus trachurus,2,8,D ,51.8612,2.1809,48,V   ,C ,149
1,SWE,DANS  ,GOV   ,110,27,2019,4,Trachurus trachurus,1,30,D ,58.0595,11.0823,131,V   ,C ,609
1,FRA,THA2  ,GOV   ,50,48,2019,4,Trachurus trachurus,2,9,D ,51.3133,2.0577,37,V   ,C ,115
1,SWE,DANS  ,GOV   ,60,35,2019,4,Trachurus trachurus,2,2,D ,56.2177,10.9588,22,V   ,C ,472
1,SWE,DANS  ,GOV   ,110,28,2019,14,Trachurus trachurus,1,30,D ,58.2932,10.9645,109,V   ,C ,608
1,FRA,THA2  ,GOV   ,50,5,2019,8,Trachurus trachurus,1,24,D ,51.0887,1.9566,36,V   ,C ,114
1,FRA,THA2  ,GOV   ,50,51,2019,6,Trachurus trachurus,2,11,D ,50.5453,0.3736,47,V   ,C ,77
1,FRA,THA2  ,GOV   ,50,53,2019,10,Trachurus trachurus,2,11,D ,50.1561,0.9688,34,V   ,C ,44
1,SWE,DANS  ,GOV   ,60,33,2019,12.71,Trachurus trachurus,2,1,D ,56.3667,12.264,33,V   ,C ,475
1,SWE,DANS  ,GOV   ,60,34,2019,2396.26,Trachurus trachurus,2,1,D ,56.3525,11.9055,31,V   ,C ,474
1,SWE,DANS  ,GOV   ,60,31,2019,4,Trachurus trachurus,2,1,D ,56.5477,12.56,23,V   ,C ,510
1,SWE,DANS  ,GOV   ,60,32,2019,372.11,Trachurus trachurus,2,1,D ,56.3375,12.6067,23,V   ,C ,476
1,FRA,THA2  ,GOV   ,50,52,2019,1682,Trachurus trachurus,2,11,D ,50.5627,0.6794,41,V   ,C ,78
1,FRA,THA2  ,GOV   ,50,24,2020,32,Trachurus trachurus,1,18,D ,52.7481,3.5055,26,V   ,C ,220
1,FRA,THA2  ,GOV   ,50,25,2020,10,Trachurus trachurus,1,19,D ,52.7072,4.0305,26,V   ,C ,221
1,FRA,THA2  ,GOV   ,50,27,2020,18,Trachurus trachurus,1,21,D ,52.3731,2.6718,44,V   ,C ,184
1,GFR,DANG  ,GOV   ,50,26,2020,2,Trachurus trachurus,1,22,D ,56.6307,3.2123,68,V   ,C ,491
1,GFR,DANG  ,GOV   ,50,27,2020,4,Trachurus trachurus,1,22,D ,56.8528,2.7038,73,V   ,C ,490
1,GFR,DANG  ,GOV   ,50,32,2020,2,Trachurus trachurus,1,25,D ,57.7027,4.7357,87,V   ,C ,562
1,GFR,DANG  ,GOV   ,50,33,2020,2,Trachurus trachurus,1,26,D ,58.3265,4.142,158,V   ,C ,595
1,GFR,DANG  ,GOV   ,50,34,2020,4,Trachurus trachurus,1,26,D ,58.4528,3.9183,152,V   ,C ,594
1,GFR,DANG  ,GOV   ,50,35,2020,8,Trachurus trachurus,1,26,D ,58.6057,3.6547,140,V   ,C ,628
1,GFR,DANG  ,GOV   ,50,36,2020,6,Trachurus trachurus,1,27,D ,58.3637,2.1252,81,V   ,C ,591
1,GFR,DANG  ,GOV   ,50,39,2020,2,Trachurus trachurus,1,27,D ,58.6452,2.1223,38,V   ,C ,625
1,GFR,DANG  ,GOV   ,50,40,2020,2,Trachurus trachurus,1,28,D ,59.3723,3.2955,160,V   ,C ,661
1,GFR,DANG  ,GOV   ,50,42,2020,4,Trachurus trachurus,1,28,D ,59.6755,2.7738,117,V   ,C ,694
1,GFR,DANG  ,GOV   ,50,44,2020,12,Trachurus trachurus,1,29,D ,60.0823,3.1105,132,V   ,C ,729
1,GFR,DANG  ,GOV   ,50,45,2020,6,Trachurus trachurus,1,29,D ,59.8492,3.1387,142,V   ,C ,695
1,GFR,DANG  ,GOV   ,50,49,2020,6,Trachurus trachurus,2,2,D ,56.7088,4.0953,52,V   ,C ,493
1,FRA,THA2  ,GOV   ,50,55,2020,17,Trachurus trachurus,1,29,D ,51.2713,1.7238,45,V   ,C ,114
1,GFR,DANG  ,GOV   ,50,52,2020,4,Trachurus trachurus,2,3,D ,57.2592,4.4682,59,V   ,C ,527
1,FRA,THA2  ,GOV   ,50,28,2020,4,Trachurus trachurus,1,21,D ,52.5973,2.4617,49,V   ,C ,217
1,GFR,DANG  ,GOV   ,50,58,2020,6,Trachurus trachurus,2,4,D ,56.7932,5.8075,57,V   ,C ,496
1,GFR,DANG  ,GOV   ,50,59,2020,4,Trachurus trachurus,2,4,D ,56.5858,5.9215,51,V   ,C ,496
1,GFR,DANG  ,GOV   ,50,7,2020,2,Trachurus trachurus,1,12,D ,54.8298,6.6557,42,V   ,C ,362
1,GFR,DANG  ,GOV   ,50,3,2020,2,Trachurus trachurus,1,10,D ,55.5037,7.1987,30,V   ,C ,431
