group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id,ref_W_to_E,total.hauls,count,std_min_depth,std_max_depth,std_log_min_depth,std_log_max_depth,BO_sstmean,BO_sstmax,BO_sstmin,BO_sstrange,BO_salinity,BO_chlomean,btemp,min_com_depth,max_com_depth,mean_com_depth,liter_d_range,grossaff,grossaff_range
chordata,fish,Sparus aurata,30,80,spain,1,39,25,800,spr/sum,1,1,1600,4,6.75,27,0.31430433,0.469023154,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,1,150,75.5,149,18.13,9.68
chordata,fish,Sparus aurata,32,32,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,8.75,-21,0.378842851,-0.447267577,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,1,150,75.5,149,18.13,9.68
chordata,fish,Sparus aurata,16,43,levant,34.5,31.9,16,570,spr/sum,12,11,298,4,-7.25,-10,-0.31430433,-0.151803365,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,1,150,75.5,149,18.13,9.68
chordata,fish,Sparus aurata,15,57,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-8.25,4,-0.378842851,0.130047788,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,1,150,75.5,149,18.13,9.68
chordata,fish,Sphoeroides pachygaster,76,113,malta,14.8,35.9,0,687,spr/sum,3,5,86,3,-12.33333333,-118,-0.113457472,-0.576548587,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,50,480,265,430,20.14,19.1
chordata,fish,Sphoeroides pachygaster,123,180,spain,1,39,25,800,spr/sum,1,1,1600,3,34.66666667,-51,0.367993543,-0.110979555,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,50,480,265,430,20.14,19.1
chordata,fish,Sphoeroides pachygaster,66,400,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-22.33333333,169,-0.254536071,0.687528142,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,50,480,265,430,20.14,19.1
chordata,fish,Sphyraena sphyraena,37,87,spain,1,39,25,800,spr/sum,1,1,1600,4,9.5,-17.5,0.381412424,-0.023769452,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,100,50,100,19.94,14.11
chordata,fish,Sphyraena sphyraena,34,45,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,6.5,-59.5,0.296855036,-0.683015081,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,100,50,100,19.94,14.11
chordata,fish,Sphyraena sphyraena,27,77,levant,34.5,31.9,16,570,spr/sum,12,11,298,4,-0.5,-27.5,0.066331378,-0.145872149,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,100,50,100,19.94,14.11
chordata,fish,Sphyraena sphyraena,12,209,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-15.5,104.5,-0.744598838,0.852656681,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,100,50,100,19.94,14.11
chordata,fish,Spicara maena,27,153,spain,1,39,25,800,spr/sum,1,1,1600,5,-2.8,-118.4,0.133224078,-0.381006849,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,30,130,80,100,18.54,3.6
chordata,fish,Spicara maena,10,187,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-19.8,-84.4,-0.860027695,-0.180336154,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,30,130,80,100,18.54,3.6
chordata,fish,Spicara maena,65,330,N aegean,26,40.5,63,401,all,8,10,24,5,35.2,58.6,1.011774482,0.387647884,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,30,130,80,100,18.54,3.6
chordata,fish,Spicara maena,35,102,levant,34.5,31.9,16,570,spr/sum,12,11,298,5,5.2,-169.4,0.392735273,-0.786471957,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,30,130,80,100,18.54,3.6
chordata,fish,Spicara maena,12,585,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-17.8,313.6,-0.677706138,0.960167077,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,30,130,80,100,18.54,3.6
chordata,fish,Spicara smaris,28,337,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,7,-4.428571429,103.9671429,-0.0042886,0.524721504,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,26,384.23,spain,1,39,25,800,spr/sum,1,1,1600,7,-6.428571429,151.1971429,-0.078396572,0.655879905,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,26,172,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,7,-6.428571429,-61.03285714,-0.078396572,-0.14786695,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,53,139,balearic islands,3.4,40,44,745,spring,10,2,88,7,20.57142857,-94.03285714,0.633798803,-0.360887494,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,63,73,N aegean,26,40.5,63,401,all,8,10,24,7,30.57142857,-160.0328571,0.806641616,-1.004901986,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,20,146,levant,34.5,31.9,16,570,spr/sum,12,11,298,7,-12.42857143,-87.03285714,-0.340760837,-0.311754805,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,15,328,171.5,313,18.99,7
chordata,fish,Spicara smaris,11,380,Ionian,17.5,38.5,10,4000,all,9,6,1841,7,-21.42857143,146.9671429,-0.938597838,0.644809826,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,15,328,171.5,313,18.99,7
chordata,fish,Squalus acanthias,77,278,spain,1,39,25,800,spr/sum,1,1,1600,5,-101.8,-42,-0.273971742,0.270448262,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,1460,730,1460,12.87,11.93
chordata,fish,Squalus acanthias,532,532,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,353.2,212,1.658866325,0.919470638,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,1460,730,1460,12.87,11.93
chordata,fish,Squalus acanthias,65,330,N aegean,26,40.5,63,401,all,8,10,24,5,-113.8,10,-0.443389894,0.441919803,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,0,1460,730,1460,12.87,11.93
chordata,fish,Squalus acanthias,200,440,levant,34.5,31.9,200,570,aut,12,11,298,5,21.2,120,0.680540202,0.729601875,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,1460,730,1460,12.87,11.93
chordata,fish,Squalus acanthias,20,20,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-158.8,-300,-1.622044891,-2.361440578,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,1460,730,1460,12.87,11.93
chordata,fish,Squalus blainville,104,568,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,-92.38,65.20833333,-0.234781777,0.296158449,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,16,780,398,764,21.32,20.94
chordata,fish,Squalus blainville,77,659,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,6,-119.38,156.2083333,-0.535367254,0.444760565,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,16,780,398,764,21.32,20.94
chordata,fish,Squalus blainville,107.28,357.75,spain,1,39,25,800,spr/sum,1,1,1600,6,-89.1,-145.0416667,-0.203730437,-0.166128551,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,16,780,398,764,21.32,20.94
chordata,fish,Squalus blainville,139,649,balearic islands,3.4,40,44,745,spring,10,2,88,6,-57.38,146.2083333,0.055301257,0.429469747,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,16,780,398,764,21.32,20.94
chordata,fish,Squalus blainville,63,95,N aegean,26,40.5,63,401,all,8,10,24,6,-133.38,-407.7916667,-0.73603795,-1.492086078,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,16,780,398,764,21.32,20.94
chordata,fish,Squalus blainville,688,688,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,491.62,185.2083333,1.654616162,0.487825868,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,16,780,398,764,21.32,20.94
chordata,fish,Stomias boa,77.25,796,spain,1,39,25,800,spr/sum,1,1,1600,3,-182.8333333,124,-1.007420718,0.178863216,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,200,2173,1186.5,1973,12.08,28.26
chordata,fish,Stomias boa,383,650,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,122.9166667,-22,0.593567356,-0.023763607,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,200,2173,1186.5,1973,12.08,28.26
chordata,fish,Stomias boa,320,570,levant,34.5,31.9,200,570,aut,12,11,298,3,59.91666667,-102,0.413853362,-0.155099609,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,200,2173,1186.5,1973,12.08,28.26
chordata,fish,Stromateus fiatola,37,38,spain,1,39,25,800,spr/sum,1,1,1600,3,-32,-31.33333333,-0.261510581,-0.243731749,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,70,40,60,26.52,12.39
chordata,fish,Stromateus fiatola,150,150,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,3,81,80.66666667,1.138206801,1.129317385,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,10,70,40,60,26.52,12.39
chordata,fish,Stromateus fiatola,20,20,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-49,-49.33333333,-0.87669622,-0.885585636,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,10,70,40,60,26.52,12.39
chordata,fish,Symphurus nigrescens,91,617,malta,14.8,35.9,0,687,spr/sum,3,5,86,5,28.6,81,0.484953645,0.205741314,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,20,1140,580,1120,19.62,13.14
chordata,fish,Symphurus nigrescens,27,799,spain,1,39,25,800,spr/sum,1,1,1600,5,-35.4,263,-0.730068996,0.464233236,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,20,1140,580,1120,19.62,13.14
chordata,fish,Symphurus nigrescens,38,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-24.4,78,-0.388319702,0.200867219,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,20,1140,580,1120,19.62,13.14
chordata,fish,Symphurus nigrescens,65,330,N aegean,26,40.5,63,401,all,8,10,24,5,2.6,-206,0.148481408,-0.420035055,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,20,1140,580,1120,19.62,13.14
chordata,fish,Symphurus nigrescens,91,320,levant,34.5,31.9,16,570,all,12,11,298,5,28.6,-216,0.484953645,-0.450806714,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,20,1140,580,1120,19.62,13.14
chordata,fish,Synchiropus phaeton,440,440,malta,14.8,35.9,0,687,spr/sum,3,5,86,5,254.6,-140.1,1.512318487,-0.249116354,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,80,848,464,768,25.55,18.42
chordata,fish,Synchiropus phaeton,47,792.5,spain,1,39,25,800,spr/sum,1,1,1600,5,-138.4,212.4,-0.724308639,0.339301425,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,80,848,464,768,25.55,18.42
chordata,fish,Synchiropus phaeton,108,555,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-77.4,-25.1,0.107674987,-0.016922967,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,80,848,464,768,25.55,18.42
chordata,fish,Synchiropus phaeton,320,440,levant,34.5,31.9,200,570,aut,12,11,298,5,134.6,-140.1,1.193864756,-0.249116354,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,80,848,464,768,25.55,18.42
chordata,fish,Synchiropus phaeton,12,673,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-173.4,92.9,-2.08954959,0.175854249,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,80,848,464,768,25.55,18.42
chordata,fish,Synodus saurus,84,411,malta,14.8,35.9,0,687,spr/sum,3,5,86,5,50.6,217.84,1.23432038,1.085840569,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,1,400,200.5,399,27.55,11.15
chordata,fish,Synodus saurus,27,64.8,spain,1,39,25,800,spr/sum,1,1,1600,5,-6.4,-128.36,0.099340448,-0.761447042,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,1,400,200.5,399,27.55,11.15
chordata,fish,Synodus saurus,10,62,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-23.4,-131.16,-0.893911325,-0.805618261,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,1,400,200.5,399,27.55,11.15
chordata,fish,Synodus saurus,35,93,levant,34.5,31.9,16,570,spr/sum,12,11,298,5,1.6,-100.16,0.358851643,-0.400153152,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,1,400,200.5,399,27.55,11.15
chordata,fish,Synodus saurus,11,335,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-22.4,141.84,-0.798601146,0.881377886,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,1,400,200.5,399,27.55,11.15
mollusca,cephalopoda,Todarodes sagittatus,56,822.5,spain,1,39,25,800,spr/sum,1,1,1600,5,-166,54.6,-0.785073935,0.071218494,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,20,2500,1260,2480,13.14,14.74
mollusca,cephalopoda,Todarodes sagittatus,139,668,balearic islands,3.4,40,44,745,spring,10,2,88,5,-83,-99.9,0.124048308,-0.136841815,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,20,2500,1260,2480,13.14,14.74
mollusca,cephalopoda,Todarodes sagittatus,770,770,S aegean,25.5,37,16,770,spr/sum,11,9,708,5,548,2.1,1.835964889,0.005260526,19.13529987,24.5348999,15.06430006,9.470600128,39.09529991,0.1573,15.38999863,20,2500,1260,2480,13.14,14.74
mollusca,cephalopoda,Todarodes sagittatus,48,800,adriatic/ionian,18.9,42,10,800,spr/sum,15,7,121,5,-174,32.1,-0.939224615,0.043481739,19.07050006,25.95808347,12.95050009,13.00758322,38.51816718,0.342583336,13.80644827,20,2500,1260,2480,13.14,14.74
mollusca,cephalopoda,Todarodes sagittatus,97,779,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-125,11.1,-0.235714647,0.016881057,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,20,2500,1260,2480,13.14,14.74
mollusca,cephalopoda,Todaropsis eblanae,75,680,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,-4.833333333,-16.16666667,0.270410369,-0.018290958,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,20,700,360,680,16.45,18.95
mollusca,cephalopoda,Todaropsis eblanae,42,760,spain,1,39,25,800,spr/sum,1,1,1600,6,-37.83333333,63.83333333,-0.309408126,0.092934677,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,20,700,360,680,16.45,18.95
mollusca,cephalopoda,Todaropsis eblanae,110,766,S aegean,25.5,37,16,770,spr/sum,11,9,708,6,30.16666667,69.83333333,0.653402621,0.100798413,19.13529987,24.5348999,15.06430006,9.470600128,39.09529991,0.1573,15.38999863,20,700,360,680,16.45,18.95
mollusca,cephalopoda,Todaropsis eblanae,200,570,levant,34.5,31.9,200,570,aut,12,11,298,6,120.1666667,-126.1666667,1.251239622,-0.194747396,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,20,700,360,680,16.45,18.95
mollusca,cephalopoda,Todaropsis eblanae,39,659,adriatic/ionian,18.9,42,10,800,spr/sum,15,7,121,6,-40.83333333,-37.16666667,-0.383516098,-0.049660222,19.07050006,25.95808347,12.95050009,13.00758322,38.51816718,0.342583336,13.80644827,20,700,360,680,16.45,18.95
mollusca,cephalopoda,Todaropsis eblanae,13,742,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-66.83333333,45.83333333,-1.482128387,0.068965487,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,20,700,360,680,16.45,18.95
chordata,fish,Torpedo marmorata,79,304,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,9.166666667,-77.66666667,0.532098955,-0.162875393,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,2,370,186,368,18.46,10.67
chordata,fish,Torpedo marmorata,27,550,spain,1,39,25,800,spr/sum,1,1,1600,6,-42.83333333,168.3333333,-0.541512032,0.430015184,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,2,370,186,368,18.46,10.67
chordata,fish,Torpedo marmorata,26,408,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,6,-43.83333333,26.33333333,-0.57925236,0.13136408,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,2,370,186,368,18.46,10.67
chordata,fish,Torpedo marmorata,75,183,N aegean,26,40.5,63,401,all,8,10,24,6,5.166666667,-198.6666667,0.480139216,-0.670416941,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,2,370,186,368,18.46,10.67
chordata,fish,Torpedo marmorata,200,320,levant,34.5,31.9,200,570,aut,12,11,298,6,130.1666667,-61.66666667,1.460968469,-0.111582098,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,2,370,186,368,18.46,10.67
chordata,fish,Torpedo marmorata,12,525,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-57.83333333,143.3333333,-1.352442248,0.383495168,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,2,370,186,368,18.46,10.67
chordata,fish,Trachinus draco,73,78,malta,14.8,35.9,0,687,spr/sum,3,5,86,7,37.42857143,-139,0.962338772,-0.638462737,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,27,638,spain,1,39,25,800,spr/sum,1,1,1600,7,-8.571428571,421,-0.032283803,1.46316672,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,10,120,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,7,-25.57142857,-97,-1.025535576,-0.207679821,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,44,167,balearic islands,3.4,40,44,745,spring,10,2,88,7,8.428571429,-50,0.456068965,0.122822249,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,63,100,N aegean,26,40.5,63,401,all,8,10,24,7,27.42857143,-117,0.815014057,-0.390001377,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,20,41,levant,34.5,31.9,16,570,spr/sum,12,11,298,7,-15.57142857,-176,-0.332388396,-1.281599497,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus draco,12,375,Ionian,17.5,38.5,10,4000,all,9,6,1841,7,-23.57142857,158,-0.843214019,0.931754463,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,1,150,75.5,149,14.52,15.08
chordata,fish,Trachinus radiatus,40.75,110.28,spain,1,39,25,800,spr/sum,1,1,1600,3,7.166666667,-41.14666667,0.286044441,-0.027308979,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,1,150,75.5,149,25.66,11.81
chordata,fish,Trachinus radiatus,44,44,balearic islands,3.4,40,44,745,spring,10,2,88,3,10.41666667,-107.4266667,0.362778235,-0.946141931,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,1,150,75.5,149,25.66,11.81
chordata,fish,Trachinus radiatus,16,300,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-17.58333333,148.5733333,-0.648822676,0.97345091,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,1,150,75.5,149,25.66,11.81
chordata,fish,Trachurus mediterraneus,25,699,spain,1,39,25,800,spr/sum,1,1,1600,4,4.25,246.75,0.232861245,0.584857031,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,500,250,500,19.05,6.15
chordata,fish,Trachurus mediterraneus,19,249,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,-1.75,-203.25,-0.041575601,-0.447340815,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,500,250,500,19.05,6.15
chordata,fish,Trachurus mediterraneus,27,200,levant,34.5,31.9,16,570,all,12,11,298,4,6.25,-252.25,0.309822286,-0.666476345,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,500,250,500,19.05,6.15
chordata,fish,Trachurus mediterraneus,12,661,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-8.75,208.75,-0.50110793,0.528960129,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,500,250,500,19.05,6.15
chordata,fish,Trachurus picturatus,36,796,spain,1,39,25,800,spr/sum,1,1,1600,4,1.25,261.25,0.16123627,0.540762727,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,305,370,337.5,65,19.07,5.03
chordata,fish,Trachurus picturatus,40,380,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,4,5.25,-154.75,0.266596785,-0.198665206,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,305,370,337.5,65,19.07,5.03
chordata,fish,Trachurus picturatus,51,200,levant,34.5,31.9,16,570,all,12,11,298,4,16.25,-334.75,0.509542964,-0.840519093,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,305,370,337.5,65,19.07,5.03
chordata,fish,Trachurus picturatus,12,763,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-22.75,228.25,-0.937376019,0.498421572,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,305,370,337.5,65,19.07,5.03
